action,operation,operation_price,operation_stop_price,operation_end_type,unix,price,base,quote,debt_base,total_quote,gain,run_unix,run_date,date,open,high,low,close,volume_base,trade_gain
,,,,,1722281400,218.58999633789062,0.0,20478.9827833,46.96260334,10213.42749119159,0.02134274909873235,,,2024-07-29 19:30:00,218.55999755859375,218.75,218.36000061035156,218.58999633789062,1606125.0,-0.003
,,,,,1722283200,218.2100067138672,0.0,20478.9827833,46.96260334,10231.272793177919,0.023127279297329384,,,2024-07-29 20:00:00,218.58999633789062,219.1199951171875,218.0,218.2100067138672,3984140.0,-0.001
COVER,BUY,219.63999939,-1.0,0.0,1722348000,219.63999938964844,0.0,10164.116614350001,0.0,10164.11661435,0.01641,1722348000.0,2024-07-30 14:00:00,2024-07-30 14:00:00,219.0399932861328,220.3249969482422,218.55999755859375,219.63999938964844,5267152.0,-0.007
LONG,BUY,219.63999939,197.67599945,0.0,1722348000,219.63999938964844,46.27625497,0.0,0.0,10164.11661338,0.01641,1722348000.0,2024-07-30 14:00:00,2024-07-30 14:00:00,219.0399932861328,220.3249969482422,218.55999755859375,219.63999938964844,5267152.0,0
,,,,,1722349800,219.07000732421875,46.27625497,0.0,0.0,10137.739515215313,0.013773951501255821,,,2024-07-30 14:30:00,219.66000366210938,220.07989501953125,218.97000122070312,219.07000732421875,2905265.0,-0.003
,,,,,1722351600,218.72129821777344,46.27625497,0.0,0.0,10121.602563695089,0.012160256349265763,,,2024-07-30 15:00:00,219.07000732421875,219.33580017089844,218.0399932861328,218.72129821777344,2608390.0,-0.004
CLOSE,SELL,217.28999329,-1.0,0.0,1722353400,217.2899932861328,0.0,10055.36713192,0.0,10055.36713192,0.00554,1722353400.0,2024-07-30 15:30:00,2024-07-30 15:30:00,218.67999267578125,218.82000732421875,217.1699981689453,217.2899932861328,3031102.0,-0.011
SHORT,SELL,217.28999329,239.01899262,0.0,1722353400,217.2899932861328,0.0,20110.73426384,46.27625497,10055.36713192,0.00554,1722353400.0,2024-07-30 15:30:00,2024-07-30 15:30:00,218.67999267578125,218.82000732421875,217.1699981689453,217.2899932861328,3031102.0,0
,,,,,1722355200,216.5449981689453,0.0,20110.73426384,46.27625497,10089.842716095705,0.008984271589390858,,,2024-07-30 16:00:00,217.27999877929688,217.5399932861328,216.3300018310547,216.5449981689453,2140267.0,0.003
,,,,,1722357000,216.97999572753906,0.0,20110.73426384,46.27625497,10069.712658162893,0.006971265796149817,,,2024-07-30 16:30:00,216.5532989501953,217.21510314941406,216.5500030517578,216.97999572753906,1396854.0,0.001
,,,,,1722358800,216.14999389648438,0.0,20110.73426384,46.27625497,10108.122034522346,0.010812203432018386,,,2024-07-30 17:00:00,216.9600067138672,217.2100067138672,216.14999389648438,216.14999389648438,1725978.0,0.005
COVER,BUY,217.25,-1.0,0.0,1722360600,217.25,0.0,10057.21787161,0.0,10057.21787161,0.00572,1722360600.0,2024-07-30 17:30:00,2024-07-30 17:30:00,216.1699981689453,217.35000610351562,216.1199951171875,217.25,1639762.0,0.0
LONG,BUY,217.25,195.525,0.0,1722360600,217.25,46.29329285,0.0,0.0,10057.21787166,0.00572,1722360600.0,2024-07-30 17:30:00,2024-07-30 17:30:00,216.1699981689453,217.35000610351562,216.1199951171875,217.25,1639762.0,0
,,,,,1722362400,217.5850067138672,46.29329285,0.0,0.0,10072.72643557427,0.007272643537281631,,,2024-07-30 18:00:00,217.24000549316406,217.61000061035156,216.9600067138672,217.5850067138672,1266222.0,0.002
,,,,,1722364200,218.28500366210938,46.29329285,0.0,0.0,10105.131599293352,0.010513159909125047,,,2024-07-30 18:30:00,217.58999633789062,218.74000549316406,217.5800018310547,218.28500366210938,1879880.0,0.005
,,,,,1722366000,218.1999969482422,46.29329285,0.0,0.0,10101.196358594081,0.01011963583920572,,,2024-07-30 19:00:00,218.27999877929688,218.46499633789062,217.97000122070312,218.1999969482422,1339736.0,0.004
,,,,,1722367800,218.6300048828125,46.29329285,0.0,0.0,10121.10284183697,0.012110284163454832,,,2024-07-30 19:30:00,218.21499633789062,218.7100067138672,217.97500610351562,218.6300048828125,1988510.0,0.006
,,,,,1722369600,218.7899932861328,46.29329285,0.0,0.0,10128.50923184448,0.01285092316419112,,,2024-07-30 20:00:00,218.63999938964844,219.9199981689453,218.4499969482422,218.7899932861328,5666938.0,0.007
,,,,,1722434400,221.97999572753906,46.29329285,0.0,0.0,10276.184949056715,0.027618494885119027,,,2024-07-31 14:00:00,221.52999877929688,222.66000366210938,220.63999938964844,221.97999572753906,6994351.0,0.022
,,,,,1722436200,222.8300018310547,46.29329285,0.0,0.0,10315.534530531051,0.031553453032474144,,,2024-07-31 14:30:00,221.97999572753906,223.44000244140625,221.86000061035156,222.8300018310547,3711764.0,0.026
,,,,,1722438000,222.61000061035156,46.29329285,0.0,0.0,10305.349949593683,0.030534994938757665,,,2024-07-31 15:00:00,222.83999633789062,223.82000732421875,222.57000732421875,222.61000061035156,3130532.0,0.025
,,,,,1722439800,223.15499877929688,46.29329285,0.0,0.0,10330.579709431382,0.033057970922476976,,,2024-07-31 15:30:00,222.60499572753906,223.1699981689453,222.3000030517578,223.15499877929688,2017319.0,0.027
,,,,,1722441600,222.5500030517578,46.29329285,0.0,0.0,10302.572465043419,0.030257246483736733,,,2024-07-31 16:00:00,223.15499877929688,223.3699951171875,222.35000610351562,222.5500030517578,1810807.0,0.024
CLOSE,SELL,222.36999512,-1.0,0.0,1722443400,222.3699951171875,0.0,10294.23930514,0.0,10294.23930514,0.02942,1722443400.0,2024-07-31 16:30:00,2024-07-31 16:30:00,222.57000732421875,222.6999969482422,222.1699981689453,222.3699951171875,1296764.0,0.024
,,,,,1722445200,222.5399932861328,46.29329285,0.0,0.0,10302.10908003198,0.03021090798259385,,,2024-07-31 17:00:00,222.38360595703125,222.75999450683594,222.08009338378906,222.5399932861328,1326564.0,
LONG,BUY,222.6000061,200.34000549,0.0,1722447000,222.60000610351562,46.24545832,0.0,0.0,10294.23930413,0.02942,1722447000.0,2024-07-31 17:30:00,2024-07-31 17:30:00,222.5399932861328,223.00999450683594,222.4499969482422,222.60000610351562,2157674.0,0
,,,,,1722448800,222.1699981689453,46.24545832,0.0,0.0,10274.353390276436,0.02743533900709494,,,2024-07-31 18:00:00,222.59500122070312,222.60000610351562,221.30999755859375,222.1699981689453,1887951.0,-0.002
,,,,,1722450600,222.92999267578125,46.24545832,0.0,0.0,10309.499684565746,0.030949968435955544,,,2024-07-31 18:30:00,222.19000244140625,223.00999450683594,221.9199981689453,222.92999267578125,1621569.0,0.001
,,,,,1722452400,222.6649932861328,46.24545832,0.0,0.0,10297.244666336934,0.02972446661309891,,,2024-07-31 19:00:00,222.94000244140625,223.3699951171875,222.33999633789062,222.6649932861328,1934413.0,0.0
CLOSE,SELL,221.61010742,-1.0,0.0,1722454200,221.610107421875,0.0,10248.46098598,0.0,10248.46098598,0.02485,1722454200.0,2024-07-31 19:30:00,2024-07-31 19:30:00,222.6649932861328,223.02999877929688,221.28500366210938,221.610107421875,3016865.0,-0.004
SHORT,SELL,221.61010742,243.77111816,0.0,1722454200,221.610107421875,0.0,20496.92197196,46.24545832,10248.46098598,0.02485,1722454200.0,2024-07-31 19:30:00,2024-07-31 19:30:00,222.6649932861328,223.02999877929688,221.28500366210938,221.610107421875,3016865.0,0
COVER,BUY,221.99000549,-1.0,0.0,1722456000,221.99000549316406,0.0,10230.89242562,0.0,10230.89242562,0.02309,1722456000.0,2024-07-31 20:00:00,2024-07-31 20:00:00,221.63999938964844,223.00929260253906,221.3699951171875,221.99000549316406,5618520.0,-0.002
LONG,BUY,221.99000549,199.79100494,0.0,1722456000,221.99000549316406,46.08717588,0.0,0.0,10230.89242662,0.02309,1722456000.0,2024-07-31 20:00:00,2024-07-31 20:00:00,221.63999938964844,223.00929260253906,221.3699951171875,221.99000549316406,5618520.0,0
,,,,,1722520800,224.27999877929688,46.08717588,0.0,0.0,10336.43175010764,0.033643174990091174,,,2024-08-01 14:00:00,224.3699951171875,224.45050048828125,222.55999755859375,224.27999877929688,6520700.0,0.01
,,,,,1722522600,221.27999877929688,46.08717588,0.0,0.0,10198.17022246764,0.01981702222636761,,,2024-08-01 14:30:00,224.25999450683594,224.3000030517578,221.25999450683594,221.27999877929688,3991369.0,-0.003
,,,,,1722524400,220.98500061035156,46.08717588,0.0,0.0,10184.574589971178,0.018457458976748775,,,2024-08-01 15:00:00,221.27969360351562,221.72999572753906,220.3502960205078,220.98500061035156,3675101.0,-0.005
,,,,,1722526200,220.5399932861328,46.08717588,0.0,0.0,10164.065459152022,0.016406545894874114,,,2024-08-01 15:30:00,221.0,221.1750030517578,220.1199951171875,220.5399932861328,2634560.0,-0.007
,,,,,1722528000,219.8000030517578,46.08717588,0.0,0.0,10129.961399070899,0.012996139886829905,,,2024-08-01 16:00:00,220.55999755859375,220.85000610351562,219.21009826660156,219.8000030517578,2408720.0,-0.01
CLOSE,SELL,219.32000732,-1.0,0.0,1722529800,219.32000732421875,0.0,10107.83975136,0.0,10107.83975136,0.01078,1722529800.0,2024-08-01 16:30:00,2024-08-01 16:30:00,219.79010009765625,220.1699981689453,219.02000427246094,219.32000732421875,2069211.0,-0.012
SHORT,SELL,219.32000732,241.25200805,0.0,1722529800,219.32000732421875,0.0,20215.67950272,46.08717588,10107.83975136,0.01078,1722529800.0,2024-08-01 16:30:00,2024-08-01 16:30:00,219.79010009765625,220.1699981689453,219.02000427246094,219.32000732421875,2069211.0,0
,,,,,1722531600,218.74000549316406,0.0,20215.67950272,46.08717588,10134.570397564381,0.013457039736169074,,,2024-08-01 17:00:00,219.33999633789062,219.5,218.4550018310547,218.74000549316406,2476120.0,0.003
,,,,,1722533400,218.14999389648438,0.0,20215.67950272,46.08717588,10161.762365791797,0.01617623655885625,,,2024-08-01 17:30:00,218.72000122070312,218.89999389648438,217.6300048828125,218.14999389648438,1978988.0,0.005
,,,,,1722535200,218.6300048828125,0.0,20215.67950272,46.08717588,10139.64001504056,0.013964001483776745,,,2024-08-01 18:00:00,218.16000366210938,218.66000366210938,217.1907958984375,218.6300048828125,3507200.0,0.003
,,,,,1722537000,217.7899932861328,0.0,20215.67950272,46.08717588,10178.353777237977,0.017835377703441013,,,2024-08-01 18:30:00,218.6199951171875,218.8000030517578,217.2100067138672,217.7899932861328,2882868.0,0.007
,,,,,1722538800,217.4949951171875,0.0,20215.67950272,46.08717588,10191.949409734438,0.019194940953059847,,,2024-08-01 19:00:00,217.7949981689453,218.0399932861328,217.02000427246094,217.4949951171875,2998257.0,0.008
,,,,,1722540600,218.05499267578125,0.0,20215.67950272,46.08717588,10166.140703759158,0.016614070355583488,,,2024-08-01 19:30:00,217.47999572753906,218.15989685058594,217.1199951171875,218.05499267578125,3032266.0,0.006
,,,,,1722542400,218.27999877929688,0.0,20215.67950272,46.08717588,10155.770807892359,0.01557708076892439,,,2024-08-01 20:00:00,218.0500030517578,219.13999938964844,217.13499450683594,218.27999877929688,7438049.0,0.005
COVER,BUY,223.22999573,-1.0,0.0,1722607200,223.22999572753906,0.0,9927.639427819999,0.0,9927.63942782,-0.00724,1722607200.0,2024-08-02 14:00:00,2024-08-02 14:00:00,219.14999389648438,224.4149932861328,217.7100067138672,223.22999572753906,19103105.0,-0.018
SHORT,SELL,222.65499878,244.92049866,0.0,1722609000,222.65499877929688,0.0,19855.278855639997,44.58754343,9927.63942763,-0.00724,1722609000.0,2024-08-02 14:30:00,2024-08-02 14:30:00,223.2050018310547,224.14999389648438,220.67999267578125,222.65499877929688,10433877.0,0
,,,,,1722610800,222.39999389648438,0.0,19855.278855639997,44.58754343,9939.009468948767,-0.0060990531250012525,,,2024-08-02 15:00:00,222.6300048828125,224.37989807128906,222.35569763183594,222.39999389648438,9103611.0,0.001
,,,,,1722612600,222.8300018310547,0.0,19855.278855639997,44.58754343,9919.836471490868,-0.008016352870752863,,,2024-08-02 15:30:00,222.41000366210938,223.6699981689453,221.75999450683594,222.8300018310547,5215769.0,-0.001
,,,,,1722614400,223.2050018310547,0.0,19855.278855639997,44.58754343,9903.116142704617,-0.009688385749344497,,,2024-08-02 16:00:00,222.86000061035156,223.4499969482422,221.4199981689453,223.2050018310547,4732482.0,-0.002
COVER,BUY,224.61999512,-1.0,0.0,1722616200,224.6199951171875,0.0,9840.025067979997,0.0,9840.02506798,-0.016,1722616200.0,2024-08-02 16:30:00,2024-08-02 16:30:00,223.2050018310547,224.72000122070312,222.72999572753906,224.6199951171875,4365962.0,-0.009
SHORT,SELL,224.23500061,246.65850067,0.0,1722618000,224.23500061035156,0.0,19680.050135959995,43.88264562,9840.02506859,-0.016,1722618000.0,2024-08-02 17:00:00,2024-08-02 17:00:00,224.61500549316406,225.60000610351562,223.4499969482422,224.23500061035156,4315046.0,0
COVER,BUY,224.63999939,-1.0,0.0,1722619800,224.63999938964844,0.0,9822.252650649994,0.0,9822.25265065,-0.01777,1722619800.0,2024-08-02 17:30:00,2024-08-02 17:30:00,224.21499633789062,225.27000427246094,224.13999938964844,224.63999938964844,3172107.0,-0.002
LONG,BUY,224.63999939,202.17599945,0.0,1722619800,224.63999938964844,43.72441541,0.0,0.0,9822.25265103,-0.01777,1722619800.0,2024-08-02 17:30:00,2024-08-02 17:30:00,224.21499633789062,225.27000427246094,224.13999938964844,224.63999938964844,3172107.0,0
CLOSE,SELL,224.19000244,-1.0,0.0,1722621600,224.19000244140625,0.0,9802.57679746,0.0,9802.57679746,-0.01974,1722621600.0,2024-08-02 18:00:00,2024-08-02 18:00:00,224.6300048828125,225.0050048828125,223.30999755859375,224.19000244140625,3899991.0,-0.002
SHORT,SELL,224.19000244,246.60900268,0.0,1722621600,224.19000244140625,0.0,19605.15359492,43.72441541,9802.57679746,-0.01974,1722621600.0,2024-08-02 18:00:00,2024-08-02 18:00:00,224.6300048828125,225.0050048828125,223.30999755859375,224.19000244140625,3899991.0,0
,,,,,1722623400,223.43499755859375,0.0,19605.15359492,43.72441541,9835.588944535712,-0.01644110556610001,,,2024-08-02 18:30:00,224.2100067138672,224.22219848632812,221.91000366210938,223.43499755859375,3649452.0,0.003
,,,,,1722625200,222.6999969482422,0.0,19605.15359492,43.72441541,9867.726416549327,-0.01322735836480271,,,2024-08-02 19:00:00,223.4199981689453,224.10000610351562,222.6300048828125,222.6999969482422,2905931.0,0.007
,,,,,1722627000,222.6199951171875,0.0,19605.15359492,43.72441541,9871.224449843923,-0.012877555035350152,,,2024-08-02 19:30:00,222.6999969482422,223.3699951171875,222.11000061035156,222.6199951171875,3621236.0,0.007
,,,,,1722628800,219.8000030517578,0.0,19605.15359492,43.72441541,9994.526954365674,-0.0005473045834215595,,,2024-08-02 20:00:00,222.6300048828125,222.98829650878906,219.05999755859375,219.8000030517578,11042774.0,0.02
COVER,BUY,207.63000488,-1.0,0.0,1722866400,207.6300048828125,0.0,10526.653009970001,0.0,10526.65300997,0.05267,1722866400.0,2024-08-05 14:00:00,2024-08-05 14:00:00,199.13999938964844,211.11000061035156,196.2100067138672,207.6300048828125,34654717.0,0.074
,,,,,1722868200,207.97869873046875,0.0,19605.15359492,43.72441541,10511.406575197745,0.05114065749875163,,,2024-08-05 14:30:00,207.80999755859375,211.00999450683594,207.6999969482422,207.97869873046875,8702642.0,
SHORT,SELL,209.55990601,230.51589661,0.0,1722870000,209.55990600585938,0.0,21053.306019940002,50.23218998,10526.65300905,0.05267,1722870000.0,2024-08-05 15:00:00,2024-08-05 15:00:00,207.94070434570312,210.39999389648438,207.82000732421875,209.55990600585938,6239937.0,0
,,,,,1722871800,211.1699981689453,0.0,21053.306019940002,50.23218998,10445.77455384129,0.04457745536323743,,,2024-08-05 15:30:00,209.5850067138672,213.47000122070312,208.74000549316406,211.1699981689453,7164217.0,-0.008
,,,,,1722873600,210.3350067138672,0.0,21053.306019940002,50.23218998,10487.71800324445,0.048771800303469615,,,2024-08-05 16:00:00,211.1999969482422,211.88800048828125,209.5050048828125,210.3350067138672,5147631.0,-0.004
,,,,,1722875400,212.61500549316406,0.0,21053.306019940002,50.23218998,10373.188671408641,0.03731886712011789,,,2024-08-05 16:30:00,210.3350067138672,213.0,210.02000427246094,212.61500549316406,3567504.0,-0.015
,,,,,1722877200,210.3800048828125,0.0,21053.306019940002,50.23218998,10485.457646673238,0.04854576464635296,,,2024-08-05 17:00:00,212.6199951171875,212.64999389648438,209.72000122070312,210.3800048828125,3271739.0,-0.004
,,,,,1722879000,210.80999755859375,0.0,21053.306019940002,50.23218998,10463.858172893384,0.04638581726841062,,,2024-08-05 17:30:00,210.36000061035156,211.78500366210938,209.91000366210938,210.80999755859375,2974954.0,-0.006
,,,,,1722880800,210.74009704589844,0.0,21053.306019940002,50.23218998,10467.369428726795,0.04673694285174479,,,2024-08-05 18:00:00,210.7899932861328,211.88999938964844,210.50999450683594,210.74009704589844,2462227.0,-0.006
,,,,,1722882600,210.61000061035156,0.0,21053.306019940002,50.23218998,10473.904457592907,0.047390445738342946,,,2024-08-05 18:30:00,210.77000427246094,210.91000366210938,209.3699951171875,210.61000061035156,2651736.0,-0.005
,,,,,1722884400,204.78399658203125,0.0,21053.306019940002,50.23218998,10766.557398767738,0.07665573985524077,,,2024-08-05 19:00:00,210.56300354003906,210.9499969482422,203.9199981689453,204.78399658203125,9826029.0,0.023
,,,,,1722886200,206.42999267578125,0.0,21053.306019940002,50.23218998,10683.87541028015,0.06838754100664723,,,2024-08-05 19:30:00,204.7899932861328,207.13999938964844,204.05999755859375,206.42999267578125,6851705.0,0.015
,,,,,1722888000,209.19000244140625,0.0,21053.306019940002,50.23218998,10545.23407538662,0.054523407517571565,,,2024-08-05 20:00:00,206.42999267578125,209.35000610351562,206.01170349121094,209.19000244140625,11251750.0,0.002
COVER,BUY,203.13209534,-1.0,0.0,1722952800,203.13209533691406,0.0,10849.536015790003,0.0,10849.53601579,0.08495,1722952800.0,2024-08-06 14:00:00,2024-08-06 14:00:00,205.38999938964844,206.25,201.07000732421875,203.13209533691406,17413633.0,0.031
LONG,BUY,203.13209534,182.81888581,0.0,1722952800,203.13209533691406,53.41123468,0.0,0.0,10849.53601524,0.08495,1722952800.0,2024-08-06 14:00:00,2024-08-06 14:00:00,205.38999938964844,206.25,201.07000732421875,203.13209533691406,17413633.0,0
,,,,,1722954600,204.89010620117188,53.41123468,0.0,0.0,10943.433545920914,0.0943433545702046,,,2024-08-06 14:30:00,203.19000244140625,205.8000030517578,202.42999267578125,204.89010620117188,6280904.0,0.009
CLOSE,SELL,207.54600525,-1.0,0.0,1722956400,207.54600524902344,0.0,11085.2883933,0.0,11085.2883933,0.10853,1722956400.0,2024-08-06 15:00:00,2024-08-06 15:00:00,204.97999572753906,207.67999267578125,204.3699951171875,207.54600524902344,4459673.0,0.022
LONG,BUY,206.11000061,185.49900055,0.0,1722958200,206.11000061035156,53.78336015,0.0,0.0,11085.28839332,0.10853,1722958200.0,2024-08-06 15:30:00,2024-08-06 15:30:00,207.50999450683594,207.739501953125,206.0399932861328,206.11000061035156,3349700.0,0
,,,,,1722960000,208.4600067138672,53.78336015,0.0,0.0,11211.679617963337,0.12116796177391032,,,2024-08-06 16:00:00,206.1204071044922,208.55960083007812,206.05999755859375,208.4600067138672,3398942.0,0.011
,,,,,1722961800,208.63099670410156,53.78336015,0.0,0.0,11220.876034190158,0.1220876033965741,,,2024-08-06 16:30:00,208.4600067138672,208.99000549316406,208.27000427246094,208.63099670410156,2444740.0,0.012
CLOSE,SELL,209.69999695,-1.0,0.0,1722963600,209.6999969482422,0.0,11278.37045942,0.0,11278.37045942,0.12784,1722963600.0,2024-08-06 17:00:00,2024-08-06 17:00:00,208.6699981689453,209.97999572753906,208.36000061035156,209.6999969482422,2536621.0,0.017
SHORT,SELL,209.69999695,230.66999665,0.0,1722963600,209.6999969482422,0.0,22556.74091884,53.78336015,11278.37045942,0.12784,1722963600.0,2024-08-06 17:00:00,2024-08-06 17:00:00,208.6699981689453,209.97999572753906,208.36000061035156,209.6999969482422,2536621.0,0
,,,,,1722965400,208.99000549316406,0.0,22556.74091884,53.78336015,11316.556185650681,0.13165561854243513,,,2024-08-06 17:30:00,209.69000244140625,209.72000122070312,208.52000427246094,208.99000549316406,2070970.0,0.003
,,,,,1722967200,208.50999450683594,0.0,22556.74091884,53.78336015,11342.372789404322,0.1342372789177475,,,2024-08-06 18:00:00,209.00999450683594,209.18499755859375,208.3300018310547,208.50999450683594,2031619.0,0.006
COVER,BUY,209.44639587,-1.0,0.0,1722969000,209.44639587402344,0.0,11292.009977640002,0.0,11292.00997764,0.1292,1722969000.0,2024-08-06 18:30:00,2024-08-06 18:30:00,208.50999450683594,209.4799041748047,207.7050018310547,209.44639587402344,2659369.0,0.001
,,,,,1722970800,208.7449951171875,0.0,22556.74091884,53.78336015,11329.733666942315,0.132973366671572,,,2024-08-06 19:00:00,209.4499969482422,209.9499969482422,208.6999969482422,208.7449951171875,2156012.0,
SHORT,SELL,208.50500488,229.35550537,0.0,1722972600,208.5050048828125,0.0,22584.019955280004,54.15702124,11292.00997735,0.1292,1722972600.0,2024-08-06 19:30:00,2024-08-06 19:30:00,208.74000549316406,208.8300018310547,207.39999389648438,208.5050048828125,3114617.0,0
,,,,,1722974400,207.125,0.0,22584.019955280004,54.15702124,11366.746930945004,0.13667469307176705,,,2024-08-06 20:00:00,208.5050048828125,208.58999633789062,206.39999389648438,207.125,6519030.0,0.007
,,,,,1723039200,212.39999389648438,0.0,22584.019955280004,54.15702124,11081.06897445223,0.10810689742306079,,,2024-08-07 14:00:00,206.88999938964844,212.42999267578125,206.41000366210938,212.39999389648438,11185317.0,-0.019
,,,,,1723041000,211.6999969482422,0.0,22584.019955280004,54.15702124,11118.978724046117,0.11189787238237381,,,2024-08-07 14:30:00,212.42999267578125,212.89999389648438,210.80999755859375,211.6999969482422,4529351.0,-0.015
COVER,BUY,213.1499939,-1.0,0.0,1723042800,213.14999389648438,0.0,11040.451208330003,0.0,11040.45120833,0.10405,1723042800.0,2024-08-07 15:00:00,2024-08-07 15:00:00,211.69000244140625,213.47000122070312,211.47000122070312,213.14999389648438,3596168.0,-0.022
,,,,,1723044600,213.16000366210938,0.0,22584.019955280004,54.15702124,11039.909109432669,0.10399091092118717,,,2024-08-07 15:30:00,213.17999267578125,213.58999633789062,212.64999389648438,213.16000366210938,2771350.0,
SHORT,SELL,212.57989502,233.83788452,0.0,1723046400,212.57989501953125,0.0,22080.902416660007,51.93553796,11040.45120932,0.10405,1723046400.0,2024-08-07 16:00:00,2024-08-07 16:00:00,213.12399291992188,213.63999938964844,211.9600067138672,212.57989501953125,2833813.0,0
,,,,,1723048200,212.5850067138672,0.0,22080.902416660007,51.93553796,11040.185730745103,0.1040185730524299,,,2024-08-07 16:30:00,212.58999633789062,212.80999755859375,211.17999267578125,212.5850067138672,2227014.0,-0.0
,,,,,1723050000,211.55499267578125,0.0,22080.902416660007,51.93553796,11093.680063919448,0.10936800636975752,,,2024-08-07 17:00:00,212.59970092773438,212.97000122070312,211.4300994873047,211.55499267578125,2441090.0,0.005
,,,,,1723051800,211.0399932861328,0.0,22080.902416660007,51.93553796,11120.42683426991,0.11204268340475032,,,2024-08-07 17:30:00,211.5399932861328,211.85000610351562,210.35000610351562,211.0399932861328,2771137.0,0.007
,,,,,1723053600,210.92999267578125,0.0,22080.902416660007,51.93553796,11126.139775144447,0.1126139774921926,,,2024-08-07 18:00:00,211.0399932861328,211.49000549316406,210.58810424804688,210.92999267578125,1943258.0,0.008
,,,,,1723055400,211.05999755859375,0.0,22080.902416660007,51.93553796,11119.387901618155,0.11193879013957675,,,2024-08-07 18:30:00,210.89999389648438,211.27999877929688,210.02000427246094,211.05999755859375,3151954.0,0.007
COVER,BUY,208.94000244,-1.0,0.0,1723057200,208.94000244140625,0.0,11229.490988570007,0.0,11229.49098857,0.12295,1723057200.0,2024-08-07 19:00:00,2024-08-07 19:00:00,211.02000427246094,211.02000427246094,208.88999938964844,208.94000244140625,2934580.0,0.017
LONG,BUY,208.94000244,188.0460022,0.0,1723057200,208.94000244140625,53.74505053,0.0,0.0,11229.49098888,0.12295,1723057200.0,2024-08-07 19:00:00,2024-08-07 19:00:00,211.02000427246094,211.02000427246094,208.88999938964844,208.94000244140625,2934580.0,0
,,,,,1723059000,210.5200958251953,53.74505053,0.0,0.0,11314.413187705564,0.13144131874792753,,,2024-08-07 19:30:00,208.94500732421875,210.83999633789062,208.47999572753906,210.5200958251953,3080469.0,0.008
CLOSE,SELL,209.86000061,-1.0,0.0,1723060800,209.86000061035156,0.0,11278.93633701,0.0,11278.93633701,0.12789,1723060800.0,2024-08-07 20:00:00,2024-08-07 20:00:00,210.5500030517578,210.99000549316406,209.41000366210938,209.86000061035156,5358011.0,0.004
SHORT,SELL,209.86000061,230.84600067,0.0,1723060800,209.86000061035156,0.0,22557.87267402,53.74505053,11278.93633701,0.12789,1723060800.0,2024-08-07 20:00:00,2024-08-07 20:00:00,210.5500030517578,210.99000549316406,209.41000366210938,209.86000061035156,5358011.0,0
COVER,BUY,210.72999573,-1.0,0.0,1723125600,210.72999572753906,0.0,11232.17840532,0.0,11232.17840532,0.12322,1723125600.0,2024-08-08 14:00:00,2024-08-08 14:00:00,213.09500122070312,213.2100067138672,208.8300018310547,210.72999572753906,6449078.0,-0.004
LONG,BUY,210.72999573,189.65699616,0.0,1723125600,210.72999572753906,53.30127952,0.0,0.0,11232.17840565,0.12322,1723125600.0,2024-08-08 14:00:00,2024-08-08 14:00:00,213.09500122070312,213.2100067138672,208.8300018310547,210.72999572753906,6449078.0,0
,,,,,1723127400,212.55999755859375,53.30127952,0.0,0.0,11329.719844641124,0.13297198444145297,,,2024-08-08 14:30:00,210.6699981689453,212.62469482421875,210.5092010498047,212.55999755859375,3754613.0,0.009
,,,,,1723129200,212.19000244140625,53.30127952,0.0,0.0,11309.998631478877,0.1309998631252678,,,2024-08-08 15:00:00,212.5800018310547,212.99000549316406,211.9600067138672,212.19000244140625,2331317.0,0.007
,,,,,1723131000,212.2100067138672,53.30127952,0.0,0.0,11311.064884796911,0.13110648845706896,,,2024-08-08 15:30:00,212.19000244140625,212.3800048828125,211.0800018310547,212.2100067138672,2649011.0,0.007
,,,,,1723132800,212.38999938964844,53.30127952,0.0,0.0,11320.65872472028,0.13206587244938683,,,2024-08-08 16:00:00,212.2100067138672,212.67999267578125,211.7100067138672,212.38999938964844,1850938.0,0.008
,,,,,1723134600,213.25,53.30127952,0.0,0.0,11366.49785764,0.13664978574126718,,,2024-08-08 16:30:00,212.3699951171875,213.4600067138672,212.2324981689453,213.25,2620667.0,0.012
,,,,,1723136400,213.1750030517578,53.30127952,0.0,0.0,11362.500424338596,0.1362500424111346,,,2024-08-08 17:00:00,213.26499938964844,213.47000122070312,212.5,213.1750030517578,1837318.0,0.012
,,,,,1723138200,213.89759826660156,53.30127952,0.0,0.0,11401.015673864798,0.14010156736367785,,,2024-08-08 17:30:00,213.22000122070312,213.99000549316406,212.63009643554688,213.89759826660156,2060195.0,0.015
,,,,,1723140000,213.6855010986328,53.30127952,0.0,0.0,11389.710623429495,0.1389710623201701,,,2024-08-08 18:00:00,213.89999389648438,214.1999969482422,213.42999267578125,213.6855010986328,2134127.0,0.014
,,,,,1723141800,212.97999572753906,53.30127952,0.0,0.0,11352.106284441965,0.13521062842149223,,,2024-08-08 18:30:00,213.6699981689453,213.83999633789062,212.70750427246094,212.97999572753906,1837597.0,0.011
,,,,,1723143600,212.9149932861328,53.30127952,0.0,0.0,11348.64157114309,0.1348641570916116,,,2024-08-08 19:00:00,212.9958953857422,213.42999267578125,212.60000610351562,212.9149932861328,1552659.0,0.01
